project_id,repo,path,bytes,lines,sha256,role,#,confidence,basis
evt-h417-v5f-iap,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/USB/usb_desc.c,8629,224,1c2951fe2229136dfa3f1d99ae432085f5b946e4decba683841cebc06c0c4c40,usb,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/USB/usb_desc.c
evt-h417-v5f-iap,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/USB/usb_desc.h,2651,72,620e28acef18e379af9f9e647aa5cd223af591218bd1c46f46acdf377bcd8979,usb,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/USB/usb_desc.h
evt-h417-v5f-iap,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/USB/usb_inf.c,3639,119,ecf13d5140b4de61169d5d45c2c520a082f161c3771fc2c0ce2a1c21fb4c191c,usb,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/USB/usb_inf.c
evt-h417-v5f-iap,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/USB/usb_inf.h,1919,46,98979adef824cf53754296d3b48552f590f5b472fb51739e72c04c0c7143100b,usb,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/USB/usb_inf.h
evt-h417-v5f-iap,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/flash.c,994,32,9ec84c722ed166b201071b651366b75bd9b83e51eb409243142a781d5142e138,flash,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/flash.c
evt-h417-v5f-iap,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/flash.h,754,23,d84a2b5fe388baf8ded995966f96d017c1f0eb856b7965d81d471c90ff103a2b,flash,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/flash.h
evt-h417-v5f-iap,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/hardware.c,2917,105,3e070008fe46bad80c2fdb396b020705ef3df1e71688529af3cf1d6a23260e76,support,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/hardware.c
evt-h417-v5f-iap,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/hardware.h,954,36,cba0d322fecfa2bad0f61aa36727b646d0e958c6d603b8f3c1c640285934953e,support,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/hardware.h
evt-h417-v5f-iap,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/iap.c,13466,474,9d489e68dc73fad4f6795b2425931f471eedb1ed75f49dbcda4312b644cc5c32,protocol,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/iap.c
evt-h417-v5f-iap,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/iap.h,1833,82,6d9226eb89e6dddabeebb6a2e7cba309dfd5bf6f162526f646b50a19f27b2c49,protocol,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/Common/iap.h
evt-h417-v5f-iap,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/V5F/User/ch32h417_conf.h,1886,65,992e14c0f2d5405356918991f8b57e7daf945cb517916858b3cf643e81a13b39,support,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/V5F/User/ch32h417_conf.h
evt-h417-v5f-iap,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/V5F/User/ch32h417_it.c,1336,47,da5376c8d02f61f06feff32c78f6af1b6f86836390adbe4d0f66931f260b5acd,support,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/V5F/User/ch32h417_it.c
evt-h417-v5f-iap,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/V5F/User/ch32h417_it.h,736,21,6d42a4ab1b792cd4e5329a4b14b9f4c30b12fc3dfaf99c8fa006c843238e39fe,support,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/V5F/User/ch32h417_it.h
evt-h417-v5f-iap,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/V5F/User/main.c,1255,51,44ba98e78275b1b9bb4fc75b0737ca81df832efa2096a52a2a77edfedd16819f,entry,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/V5F/User/main.c
evt-h417-v5f-iap,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/V5F/User/system_ch32h417.c,4505,140,52bd26579e085d1b4d5bb398f193c58261adb8acdf7ac4f1f277109aaa6d31c1,startup,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/V5F/User/system_ch32h417.c
evt-h417-v5f-iap,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/V5F/User/system_ch32h417.h,1117,35,509a309f93321d2128aa2047ee99bd3f3f6a3feb672a7a8e1abe9236e5b6e241,startup,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_IAP/V5F/User/system_ch32h417.h
evt-h417-v5f-app,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/Debug/debug.c,6444,230,10ed6005de20ad092fe211da0d7985220b527dec7f6be73d1df33db364e2a49b,support,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/Debug/debug.c
evt-h417-v5f-app,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/Debug/debug.h,2147,87,5fc5d2f65480d34fe981acddba0be11e61d9955f62b14b9e8a9ed96d9ea4020a,support,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/Debug/debug.h
evt-h417-v5f-app,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/Ld/V3F/Link_v3f.ld,5078,210,c4c3e981409bea25cc74bec8451ee721159f4a2913b37d014b0bf89984e9a325,linker,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/Ld/V3F/Link_v3f.ld
evt-h417-v5f-app,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/Ld/V5F/Link_v5f.ld,5119,210,d0170d0db031757bba6e527a59bf9209cfad3cbea583bd78b41cb33d749e467f,linker,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/Ld/V5F/Link_v5f.ld
evt-h417-v5f-app,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/USB/ch32h417_usbfs_device.c,21635,565,c3b52ab016357094915e00d1613e02c60d5eb465a7762c4f6e99d8db51cbfee3,usb,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/USB/ch32h417_usbfs_device.c
evt-h417-v5f-app,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/USB/ch32h417_usbfs_device.h,3413,83,a16013a19536571c1373d7d8ce0b52fb3b8786b9b5167f41de228ef08b09d4fb,usb,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/USB/ch32h417_usbfs_device.h
evt-h417-v5f-app,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/USB/ch32h417_usbhs_device.c,25223,608,a85d1cae33bf7c7fbb5891ee7e14252995fbe5a6b7471db72f659378f945998e,usb,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/USB/ch32h417_usbhs_device.c
evt-h417-v5f-app,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/USB/ch32h417_usbhs_device.h,3587,88,a3999ade8017a4efaecb685a88a82d9ca6597965e44b38e70b5f0c926f325c46,usb,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/USB/ch32h417_usbhs_device.h
evt-h417-v5f-app,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/USB/usb_desc.c,8634,224,3a94721c6f727b0a0384b0d6dfb4d76500c65594e81075652ad096a79027cb79,usb,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/USB/usb_desc.c
evt-h417-v5f-app,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/USB/usb_desc.h,2651,72,c5e19bd5eec629842e05988a8874e202402c955f796942ec53beaed334ecbdc1,usb,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/USB/usb_desc.h
evt-h417-v5f-app,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/USB/usb_inf.c,3641,120,ddd5fbe489a6b18773e476e8de9c49da7f7378ac16c1ae079a586243253bed80,usb,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/USB/usb_inf.c
evt-h417-v5f-app,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/USB/usb_inf.h,1919,46,e628d372048afa7c0cd26227ae6b6edaa3ac5a7bafe19bb111512d6f659bdf47,usb,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/USB/usb_inf.h
evt-h417-v5f-app,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/flash.c,994,32,9ec84c722ed166b201071b651366b75bd9b83e51eb409243142a781d5142e138,flash,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/flash.c
evt-h417-v5f-app,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/flash.h,754,23,d84a2b5fe388baf8ded995966f96d017c1f0eb856b7965d81d471c90ff103a2b,flash,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/flash.h
evt-h417-v5f-app,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/hardware.c,3328,120,6d4ecb5f44d9e0c7bc2b56f385b522fa55a9d25740ef47fa738c145b2e150f36,support,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/hardware.c
evt-h417-v5f-app,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/hardware.h,958,37,7705985f99227f509378a22ba8fc231874aa3fe075ea77dba029ba1336c604e7,support,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/hardware.h
evt-h417-v5f-app,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/iap.c,8679,294,6cc66607664dc2e421a54fecb87b0139a807dd1fe2faa48682e30256d5ecf6b2,protocol,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/iap.c
evt-h417-v5f-app,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/iap.h,1833,82,6d9226eb89e6dddabeebb6a2e7cba309dfd5bf6f162526f646b50a19f27b2c49,protocol,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/Common/iap.h
evt-h417-v5f-app,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/V5F/User/ch32h417_conf.h,1886,65,992e14c0f2d5405356918991f8b57e7daf945cb517916858b3cf643e81a13b39,support,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/V5F/User/ch32h417_conf.h
evt-h417-v5f-app,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/V5F/User/ch32h417_it.c,1336,47,da5376c8d02f61f06feff32c78f6af1b6f86836390adbe4d0f66931f260b5acd,support,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/V5F/User/ch32h417_it.c
evt-h417-v5f-app,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/V5F/User/ch32h417_it.h,736,21,6d42a4ab1b792cd4e5329a4b14b9f4c30b12fc3dfaf99c8fa006c843238e39fe,support,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/V5F/User/ch32h417_it.h
evt-h417-v5f-app,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/V5F/User/main.c,1271,53,2b1ed8168b27c2503d344b7ace36e1bc55301c51a71a1f9f9bb2d8a0d5d1b5be,entry,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/V5F/User/main.c
evt-h417-v5f-app,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/V5F/User/system_ch32h417.c,4505,140,52bd26579e085d1b4d5bb398f193c58261adb8acdf7ac4f1f277109aaa6d31c1,startup,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/V5F/User/system_ch32h417.c
evt-h417-v5f-app,CH32H417,CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/V5F/User/system_ch32h417.h,1117,35,509a309f93321d2128aa2047ee99bd3f3f6a3feb672a7a8e1abe9236e5b6e241,startup,#,single-source,evt:CH32H417/EVT/EXAM/IAP/USB_UART/CH32H417_APP/V5F/User/system_ch32h417.h
oss-rv003usb-bl,rv003usb,rv003usb/bootloader/bootloader.c,15043,491,a8c9779a1c91f226f4629158cca2a7b3efbf1d1b22b4ef45a344ac2cb8952a71,support,#,single-source,oss:rv003usb/bootloader/bootloader.c
oss-rv003usb-bl,rv003usb,rv003usb/bootloader/ch32v003fun-usb-bootloader.ld,3541,167,7df0cfa87a8d66040e21d50fdc1748b40ccce18b1d37a900c7de088d94c2303c,linker,#,single-source,oss:rv003usb/bootloader/ch32v003fun-usb-bootloader.ld
oss-rv003usb-bl,rv003usb,rv003usb/bootloader/configurebootloader/configurebootloader.c,3173,88,5dd3d9f279aacf080d5034d8c3eb919dede9b175c107b5550e7adf78235ecab7,support,#,single-source,oss:rv003usb/bootloader/configurebootloader/configurebootloader.c
oss-rv003usb-bl,rv003usb,rv003usb/bootloader/configurebootloader/funconfig.h,110,9,a9992189634bbcae21201209c14341fdb94db90b502988af7e43c4d287e61a3b,support,#,single-source,oss:rv003usb/bootloader/configurebootloader/funconfig.h
oss-rv003usb-bl,rv003usb,rv003usb/bootloader/funconfig.h,155,10,9650aa100d15eb22d6fcec6e0624a968631fd7f142fa97e2348cf2d792c85791,support,#,single-source,oss:rv003usb/bootloader/funconfig.h
oss-rv003usb-bl,rv003usb,rv003usb/bootloader/testblink/busbflash.c,1334,65,2aa54d349a27f1e8453a53c5e0b795058a8cd85171eb7c40dbc0f2ac40876366,flash,#,single-source,oss:rv003usb/bootloader/testblink/busbflash.c
oss-rv003usb-bl,rv003usb,rv003usb/bootloader/testblink/funconfig.h,155,10,9650aa100d15eb22d6fcec6e0624a968631fd7f142fa97e2348cf2d792c85791,support,#,single-source,oss:rv003usb/bootloader/testblink/funconfig.h
oss-rv003usb-bl,rv003usb,rv003usb/bootloader/testblink/scratchpad.ld,1174,76,9b1753d1e6e4402f3579b68dc81668421e1b9e223708eaf8e4b6f551bac86cae,linker,#,single-source,oss:rv003usb/bootloader/testblink/scratchpad.ld
oss-rv003usb-bl,rv003usb,rv003usb/bootloader/testblink/testblink.c,295,18,5b758ddba7773bb5e2a565a673d34b6b431c9c0bf55f298b790ad9a49bbc1940,support,#,single-source,oss:rv003usb/bootloader/testblink/testblink.c
oss-rv003usb-bl,rv003usb,rv003usb/bootloader/testtop/testtop.c,1305,59,471064b87572267040ca19baaf33c7508149649f645a100ada0131e2e9282915,support,#,single-source,oss:rv003usb/bootloader/testtop/testtop.c
oss-rv003usb-bl,rv003usb,rv003usb/bootloader/usb_config.h,4868,162,0788e4879d097f3b7b232513c171189a50c3715b8642f9f43cdbe9d3607c6d2e,usb,#,single-source,oss:rv003usb/bootloader/usb_config.h
oss-ch32fun-bl,ch32fun,ch32fun/examples_usb/bootloader/bootloader.c,8267,284,9ded1f3d6822f45bcd8cd142afb2e7bcca1088789c7edf3b7555e76d4ed0bd28,support,#,single-source,oss:ch32fun/examples_usb/bootloader/bootloader.c
oss-ch32fun-bl,ch32fun,ch32fun/examples_usb/bootloader/ch32x035-usb-bootloader.ld,3269,156,a15008402071311b62b23029a4e4b1f6fc45b2dbb2067e0ffa2215a300ec6cfc,linker,#,single-source,oss:ch32fun/examples_usb/bootloader/ch32x035-usb-bootloader.ld
oss-ch32fun-bl,ch32fun,ch32fun/examples_usb/bootloader/ch570-usb-bootloader.ld,3511,171,c7acf68b96fc3655275ad3a83422a54a83187fbb4777d8f5583569bff6cbc75f,linker,#,single-source,oss:ch32fun/examples_usb/bootloader/ch570-usb-bootloader.ld
oss-ch32fun-bl,ch32fun,ch32fun/examples_usb/bootloader/funconfig.h,777,27,9c9873d60eae0904413f3acbba0d1d97d575c2a16a4e1d84591ca8524aa77c9f,support,#,single-source,oss:ch32fun/examples_usb/bootloader/funconfig.h
oss-ch32fun-bl,ch32fun,ch32fun/examples_usb/bootloader/usb_config.h,5940,182,8c9d379d5abf4097034549eea4deb8e2926733ff1bc0a584d761eca67dfbb992,usb,#,single-source,oss:ch32fun/examples_usb/bootloader/usb_config.h
oss-uiap-flasher,ch32_user_bootloader_flasher,ch32_user_bootloader_flasher/binary_addition.S,213,9,175a11673c9ba4ee5d8544c1071ef086ed76146e0f8ce6b58c338789800104d3,support,#,single-source,oss:ch32_user_bootloader_flasher/binary_addition.S
oss-uiap-flasher,ch32_user_bootloader_flasher,ch32_user_bootloader_flasher/flasher.c,9480,345,3e3062b79a0adb9b7afc6c26f63767232ea0d5c81ec44733c98261f11abc720a,flash,#,single-source,oss:ch32_user_bootloader_flasher/flasher.c
oss-uiap-flasher,ch32_user_bootloader_flasher,ch32_user_bootloader_flasher/funconfig.h,154,9,d2c8b1e6ac3b1e68d62f7460b062972f02d66aed587d429f0f2ba750e4f02e7d,support,#,single-source,oss:ch32_user_bootloader_flasher/funconfig.h
oss-uiap-flasher,ch32_user_bootloader_flasher,ch32_user_bootloader_flasher/swio.h,4098,186,479fc1cbc25e726d1ef02b10f110458ea9eb4b7b78deb555bcc215b808414c9d,support,#,single-source,oss:ch32_user_bootloader_flasher/swio.h
oss-uiap-flasher,ch32_user_bootloader_flasher,ch32_user_bootloader_flasher/usb_config.h,5009,157,0e70baba80ad83d29cef2ca931dfe605af6d454e9468b499dec02991ec457595,usb,#,single-source,oss:ch32_user_bootloader_flasher/usb_config.h
oss-uiap-flasher,ch32_user_bootloader_flasher,ch32_user_bootloader_flasher/v003_flash.c,4406,177,acfd7572e84a5b87109584928364d2ce30c2e7521a2ded669008b64da409a0eb,flash,#,single-source,oss:ch32_user_bootloader_flasher/v003_flash.c
oss-uiap-flasher,ch32_user_bootloader_flasher,ch32_user_bootloader_flasher/v003_flash.h,506,23,dde8d92f26117c3a7784fa802762c0b3b683cf85d21e646182733966c11c3843,flash,#,single-source,oss:ch32_user_bootloader_flasher/v003_flash.h
