# erase_all.sr: DMI transactions decoded from the wire (t in ms from capture start)
  131.7525 W data1        4002200c st=00
  131.7839 W command      02200000 st=00
  131.8128 R data0        00000001 st=00
  131.8460 W data1        4002200c st=00
  131.8782 W command      02200000 st=00
  131.9068 R data0        00000001 st=00
  131.9397 W data1        4002200c st=00
  131.9712 W command      02200000 st=00
  131.9995 R data0        00000001 st=00
  132.0322 W data1        4002200c st=00
  132.0638 W command      02200000 st=00
  132.0923 R data0        00000001 st=00
  132.1259 W data1        4002200c st=00
  132.1578 W command      02200000 st=00
  132.1863 R data0        00000001 st=00
  132.2197 W data1        4002200c st=00
  132.2510 W command      02200000 st=00
  132.2793 R data0        00000001 st=00
  132.3130 W data1        4002200c st=00
  132.3441 W command      02200000 st=00
  132.3726 R data0        00000001 st=00
  132.4056 W data1        4002200c st=00
  132.4370 W command      02200000 st=00
  132.4653 R data0        00000001 st=00
  132.4990 W data1        4002200c st=00
  132.5301 W command      02200000 st=00
  132.5595 R data0        00000001 st=00
  132.5914 W data1        4002200c st=00
  132.6230 W command      02200000 st=00
  132.6518 R data0        00000001 st=00
  132.6851 W data1        4002200c st=00
  132.7165 W command      02200000 st=00
  132.7454 R data0        00000001 st=00
  132.7778 W data1        4002200c st=00
  132.8088 W command      02200000 st=00
  132.8374 R data0        00000001 st=00
  132.8708 W data1        4002200c st=00
  132.9018 W command      02200000 st=00
  132.9305 R data0        00000001 st=00
  132.9638 W data1        4002200c st=00
  132.9951 W command      02200000 st=00
  133.0239 R data0        00000001 st=00
  133.0571 W data1        4002200c st=00
  133.0883 W command      02200000 st=00
  133.1169 R data0        00000001 st=00
  133.1502 W data1        4002200c st=00
  133.1817 W command      02200000 st=00
  133.2096 R data0        00000001 st=00
  133.2421 W data1        4002200c st=00
  133.2739 W command      02200000 st=00
  133.3025 R data0        00000001 st=00
  133.3346 W data1        4002200c st=00
  133.3670 W command      02200000 st=00
  133.3961 R data0        00000001 st=00
  133.4289 W data1        4002200c st=00
  133.4606 W command      02200000 st=00
  133.4893 R data0        00000001 st=00
  133.5213 W data1        4002200c st=00
  133.5530 W command      02200000 st=00
  133.5829 R data0        00000001 st=00
  133.6144 W data1        4002200c st=00
  133.6458 W command      02200000 st=00
  133.6744 R data0        00000001 st=00
  133.7078 W data1        4002200c st=00
  133.7388 W command      02200000 st=00
  133.7657 RAW55 1100001000110000000000000000000000000000000000011100110
  133.8024 W data1        4002200c st=00
  133.8337 W command      02200000 st=00
  133.8623 R data0        00000001 st=00
  133.8955 W data1        4002200c st=00
  133.9264 W command      02200000 st=00
  133.9549 R data0        00000001 st=00
  133.9891 W data1        4002200c st=00
  134.0205 W command      02200000 st=00
  134.0488 R data0        00000001 st=00
  134.0810 W data1        4002200c st=00
  134.1121 W command      02200000 st=00
  134.1401 R data0        00000001 st=00
  134.1731 W data1        4002200c st=00
  134.2041 W command      02200000 st=00
  134.2324 R data0        00000001 st=00
  134.2649 W data1        4002200c st=00
  134.2965 W command      02200000 st=00
  134.3250 R data0        00000001 st=00
  134.3584 W data1        4002200c st=00
  134.3898 W command      02200000 st=00
  134.4188 R data0        00000001 st=00
  134.4517 W data1        4002200c st=00
  134.4829 W command      02200000 st=00
  134.5121 R data0        00000001 st=00
  134.5447 W data1        4002200c st=00
  134.5763 W command      02200000 st=00
  134.6049 R data0        00000001 st=00
  134.6377 W data1        4002200c st=00
  134.6692 W command      02200000 st=00
  134.6979 R data0        00000001 st=00
  134.7310 W data1        4002200c st=00
  134.7628 W command      02200000 st=00
  134.7915 R data0        00000001 st=00
  134.8246 W data1        4002200c st=00
  134.8564 W command      02200000 st=00
  134.8848 R data0        00000001 st=00
  134.9177 W data1        4002200c st=00
  134.9494 W command      02200000 st=00
  134.9783 R data0        00000001 st=00
  135.0109 W data1        4002200c st=00
  135.0417 W command      02200000 st=00
  135.0705 R data0        00000001 st=00
  135.1035 W data1        4002200c st=00
  135.1348 W command      02200000 st=00
  135.1637 R data0        00000001 st=00
  135.1967 W data1        4002200c st=00
  135.2280 W command      02200000 st=00
  135.2566 R data0        00000001 st=00
  135.2897 W data1        4002200c st=00
  135.3214 W command      02200000 st=00
  135.3502 R data0        00000001 st=00
  135.3831 W data1        4002200c st=00
  135.4145 W command      02200000 st=00
  135.4430 R data0        00000001 st=00
  135.4757 W data1        4002200c st=00
  135.5073 W command      02200000 st=00
  135.5357 R data0        00000001 st=00
  135.5702 W data1        4002200c st=00
  135.6011 W command      02200000 st=00
  135.6301 R data0        00000001 st=00
  135.6631 W data1        4002200c st=00
  135.6946 W command      02200000 st=00
  135.7227 R data0        00000001 st=00
  135.7552 W data1        4002200c st=00
  135.7867 W command      02200000 st=00
  135.8153 R data0        00000001 st=00
  135.8478 W data1        4002200c st=00
  135.8788 W command      02200000 st=00
  135.9075 R data0        00000001 st=00
  135.9407 W data1        4002200c st=00
  135.9720 W command      02200000 st=00
  136.0006 R data0        00000001 st=00
  136.0344 W data1        4002200c st=00
  136.0659 W command      02200000 st=00
  136.0943 R data0        00000001 st=00
  136.1270 W data1        4002200c st=00
  136.1584 W command      02200000 st=00
  136.1872 R data0        00000001 st=00
  136.2212 W data1        4002200c st=00
  136.2517 W command      02200000 st=00
  136.2801 R data0        00000001 st=00
  136.3137 W data1        4002200c st=00
  136.3447 W command      02200000 st=00
  136.3730 R data0        00000001 st=00
  136.4066 W data1        4002200c st=00
  136.4386 W command      02200000 st=00
  136.4657 RAW55 1100001000110000000000000000000000000000000000011100110
  136.5013 W data1        4002200c st=00
  136.5332 W command      02200000 st=00
  136.5618 R data0        00000001 st=00
  136.5944 W data1        4002200c st=00
  136.6256 W command      02200000 st=00
  136.6541 R data0        00000001 st=00
  136.6869 W data1        4002200c st=00
  136.7180 W command      02200000 st=00
  136.7464 R data0        00000001 st=00
  136.7789 W data1        4002200c st=00
  136.8097 W command      02200000 st=00
  136.8384 R data0        00000001 st=00
  136.8714 W data1        4002200c st=00
  136.9027 W command      02200000 st=00
  136.9311 R data0        00000001 st=00
  136.9656 W data1        4002200c st=00
  136.9971 W command      02200000 st=00
  137.0257 R data0        00000001 st=00
  137.0583 W data1        4002200c st=00
  137.0902 W command      02200000 st=00
  137.1189 R data0        00000001 st=00
  137.1517 W data1        4002200c st=00
  137.1837 W command      02200000 st=00
  137.2129 R data0        00000001 st=00
  137.2471 W data1        4002200c st=00
  137.2783 W command      02200000 st=00
  137.3069 R data0        00000001 st=00
  137.3391 W data1        4002200c st=00
  137.3710 W command      02200000 st=00
  137.3994 R data0        00000001 st=00
  137.4320 W data1        4002200c st=00
  137.4636 W command      02200000 st=00
  137.4922 R data0        00000001 st=00
  137.5248 W data1        4002200c st=00
  137.5564 W command      02200000 st=00
  137.5852 R data0        00000001 st=00
  137.6184 W data1        4002200c st=00
  137.6493 W command      02200000 st=00
  137.6779 R data0        00000001 st=00
  137.7111 W data1        4002200c st=00
  137.7423 W command      02200000 st=00
  137.7715 R data0        00000001 st=00
  137.8045 W data1        4002200c st=00
  137.8351 W command      02200000 st=00
  137.8647 R data0        00000001 st=00
  137.8969 W data1        4002200c st=00
  137.9287 W command      02200000 st=00
  137.9573 R data0        00000001 st=00
  137.9908 W data1        4002200c st=00
  138.0224 W command      02200000 st=00
  138.0511 R data0        00000001 st=00
  138.0841 W data1        4002200c st=00
  138.1155 W command      02200000 st=00
  138.1444 R data0        00000001 st=00
  138.1775 W data1        4002200c st=00
  138.2087 W command      02200000 st=00
  138.2376 R data0        00000001 st=00
  138.2706 W data1        4002200c st=00
  138.3022 W command      02200000 st=00
  138.3305 R data0        00000001 st=00
  138.3637 W data1        4002200c st=00
  138.3948 W command      02200000 st=00
  138.4233 R data0        00000001 st=00
  138.4558 W data1        4002200c st=00
  138.4871 W command      02200000 st=00
  138.5163 R data0        00000001 st=00
  138.5490 W data1        4002200c st=00
  138.5805 W command      02200000 st=00
  138.6090 R data0        00000001 st=00
  138.6420 W data1        4002200c st=00
  138.6726 W command      02200000 st=00
  138.7018 R data0        00000001 st=00
  138.7356 W data1        4002200c st=00
  138.7673 W command      02200000 st=00
  138.7966 R data0        00000001 st=00
  138.8300 W data1        4002200c st=00
  138.8616 W command      02200000 st=00
  138.8906 R data0        00000020 st=00
  138.9227 W data1        40022010 st=00
  138.9544 W command      02200000 st=00
  138.9823 R data0        00000004 st=00
  139.0152 W data1        40022010 st=00
  139.0464 W data0        00000000 st=00
  139.0785 W command      02210000 st=00
  139.1100 W dmcontrol    40000001 st=00
  139.1387 R dmstatus     00000c82 st=00
  139.1699 R dmstatus     00000c82 st=00
  139.2021 W dmcontrol    80000001 st=00
  139.2343 W dmcontrol    80000001 st=00
  139.2633 R dmstatus     00000382 st=00
  139.7200 RAW17171 10010001000000000000000000000000000000100000010010111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110001000100000000000000000000000000000000011111110111111111111111111111111111111111111000100010000000000000000000000000000000001111111011111111111111111111111111111111111100010001000000000000000000000000000000000111111101111111111111111111111111111111111110
  186.1005 RAW3673 1111111011111010101101010100101000001000000000011111101111110111101000101101010100101000001000000000011001101001000100000000000000000000000000000111000001001011101001000010100001000000000000000000000000000000101001101001000010100001000000000000000000000000000000101001101001000100000010000000000000000000000111000001000001101111111101101000001000000110001000001110001000001001101000010111101010001111111111111111101110000010011001101001011111101000000001000100000000000000000000001001101000010001101010001000000110001000001110001000000001101000010010000000000000000000000000000110000000000011101001011111101000000000000100011000001111100000000001101000010111100010100000000000010000100000000000011011101001011111100010000001000100000000000000000000000001101000010001101010000000000010000011111111000001111001101000010111101000100000000000010000100000000000011011101000010010001000000000000010000011111111000001111001101001011111100000000001000100001000000000000000011011101000010111101010100000000000010000100000000010001011101001011111100000000001000100000000000000000000001001101000010001101010000000000000000000000000000000000001101000010111101010100000000000010000100000000010000011101000010010100010000000000000000000000000000000000011101001011111100000000001000100001000000000000000011011101000010111101010100000000000010000100000000000011011101001011111101000000001000100000000000000000000001001101000010001101000000000000010000011111111000001111001101000010111101010100000000000010000100000000000011001101000010010100010000000000010000011111111000001111001101001011111101000000001000100001000000000000000011011101000010111101010100000000000010000100000000000011011101001011111101010000001000100000000000000000000000001101000010001101010000000000010000011111111000001111011101000010111101010100000000000010000100000000000011001101000010010001010000000000010000011111111000001111011101001011111101000000001000100001000000000000000011001101000010111100010100000000000010000100000000010000001101001011111100000000001000100000000000000000000001011101000010001101000000000000000000000000000000000001011101000010111101000100000000000010000100000000010000001101100001001000101000000000000000000000000000000000001110100101111110000000000100010000100000000000000001101110100001011110000010000000000001000010000000010000000110100001001010101000000001001111100000000000000000001110100101111110100000000100010000100000000000000001101110100001011110100010000000000001000111000000000001101110100101111110001000000100010000000000000000000000000110100001000110101000000000000000000100100110000000001110100001011110000010000000000001000111000000000001100110100001001010000000000000000000000100100110100001101110100101111110000000000100010000100000000000000001101110100001011110001010000000000001000100000000000001101110100101111110001000000100010000000000000000000000000110100001000110101000000000000000000000000000000000001110100001011110101010000000000001000100000000000001100110100001001010100000000000000000000000000000100001101110100101111110000000000100010000100000000000000001101110100001011110000010000000000001000100000000000001100110100101111110001000000100010000000000000000000000100110100001000110100000000000000000000000000000000000001110100001011110000010000000000001000100000000000001101110100001001000101000000000000000000000000000000011101110100101111110000000000100010000100000000000000001101110100001011110100010000000000001000010000000001000101110100101111110101000000100010000000000000000000000001110100001000110100000000000000000000000000000000000101110100001011110001010000000000001000010000000001000001110100001001010001000000000000000000000100000000001101110
  194.5573 RAW323 00101111110001000000100010000100000000000000001101110100001011110000010000000000001000010000000001000000110100101111110001000000100010000000000000000000000100110100001000110100000000000000000000000100000000001100110100001011110101010000000000001000010000000001000000110100001001000000000000000000000000000100000000001101110
  195.3030 RAW1837 0010111111000100000010001000010000000000000000110011010000101111010101000000000000100001000000000100010011010010111111000000000010001000000000000000000000000111010000100011010000000000000000000000010000000000110111010000101111000101000000000000100001000000000100000011010000100100010100000000000111000000010000000000010011010010111111010100000010001000010000000000000000110011010000101111010001000000000000100001000000000000110111010010111111000000000010001000000000000000000000000111010000100011010100000000000100000111111110000011110111010000101111010001000000000000100001000000000000110011010000100101010100000001000100000111111110000011000111010010111111000100000010001000010000000000000000110011010000101111000001000000000000100001000000000000110111010010111111000000000010001000000000000000000000010011010000100011010000000001000100000111111110000011000111010000101111000001000000000000100001000000000000110011010010111111000000000010001000000000000000000000010011011000010001101000000001100010000011111111000001111011101000010111101010100000000000010000100000000010000011101001011111101000000001000100000000000000000000001001101000010001101010000000000011100000001000000000000011101000010111101010100000000000010000100000000010001011101000010010001010000000000011100000001000000000000011101001011111100000000001000100001000000000000000011001101000010111100010100000000000010000100000000010001001101001011111100000000001000100000000000000000000001001101000010001101000000000000011100000001000000000001011101000010111101010100000000000010000100000000010000011101000010010100010000000000011100000001000000001011011101001011111100010000001000100001000000000000000011011101000010111100010100000000000010000100000000010000001101001011111100000000001000100000000000000000000001001101000010001101000000000000011100000001000000101000011101
  199.5217 W data1        40022010 st=00
  199.5536 W data0        00008080 st=00
  199.5848 W command      02210000 st=00
  199.6169 W data1        4002200c st=00
  199.6476 W data0        0000b020 st=00
  199.6792 W command      02210000 st=00
  200.2473 W dmcontrol    40000001 st=00
  200.2754 R dmstatus     00000c82 st=00
  200.3099 W dmcontrol    40000000 st=00
